,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000155761,0.012983600301116782,0.42462433372203706,1.950702006450564,0.2176777038819323,0.8276802368480358,
ENSG00000155792,0.00782420498518956,0.4216653225821383,2.570813031363394,0.16402022139996472,0.8697152250167842,
ENSG00000155816,0.0025299441870071694,0.4298586390412785,4.21525987056779,0.10197678250934908,0.9187751038678026,
ENSG00000155827,0.05450502163740186,0.4032191169251764,0.8631206467116718,0.46716425850935883,0.6403823629227119,
ENSG00000155846,0.031916864887715,0.4560307217110083,0.9179938752746196,0.49676880640906873,0.6193520948218939,
ENSG00000155849,0.0410884372405402,0.30770657737736096,0.6797883263003099,0.4526505758815068,0.650800374021512,
ENSG00000155850,0.28016189451043405,1.0094590705570046,0.266493029642848,3.7879379881337774,0.0001519027489940072,0.0004853983297399412
ENSG00000155868,0.0004901046300550349,0.42219076940246614,4.712524064046842,0.08958909570849241,0.9286137499241693,
ENSG00000155875,0.020076045153756723,0.46377851803369546,1.3058886956926583,0.3551439870514401,0.7224817247747057,
ENSG00000155876,0.05364491449435719,0.4434553826127444,0.7072272066758135,0.6270338279223191,0.5306370611653455,
ENSG00000155886,0.005945074682811149,0.4286241088220211,2.301756570680972,0.186216090042577,0.8522753066127176,
ENSG00000155893,0.012155117002253458,0.3968980526540431,1.6012881414122906,0.24786173230758474,0.8042413893159135,
ENSG00000155903,0.07505757233786478,0.2507082542735894,0.6395588841795301,0.3920018320052188,0.6950568601755506,
ENSG00000155906,0.04305726931257824,0.4451196544986675,0.9930804912971751,0.44822112447022916,0.6539936186015461,
ENSG00000155926,0.0266796597218712,0.3945957021696174,1.0606448952755034,0.37203375411251177,0.7098677180864037,
ENSG00000155957,0.006842204561779957,0.4311449094141568,2.6682418258858873,0.1615838958940731,0.8716335398612406,
ENSG00000155959,0.013604263853221232,0.40848462307183425,1.723741132548959,0.23697561969052341,0.8126757042664003,
ENSG00000155961,0.00946008992972255,0.3492549638483674,1.925471716306108,0.18138670170569438,0.8560640562480897,
ENSG00000155962,0.026544820945092612,0.3923423997615685,1.7152506713730642,0.22873764535389865,0.8190728336000015,
ENSG00000155966,0.0019691531876472332,0.41776250140005167,4.7125177180217035,0.08864953436725256,0.9293604402878864,
ENSG00000155970,0.004550338668903749,0.42145151983459145,3.4350804059716733,0.12269043807589605,0.9023522359676702,
ENSG00000155974,0.011439938353714516,0.4152054571618799,2.1486248309043137,0.19324241775011422,0.8467691201895313,
ENSG00000155975,0.04481373311580316,0.39691914384472965,0.7307745964280626,0.543148524572176,0.5870275449239148,
ENSG00000155980,0.028753757881948463,0.4598479186209544,0.9304548304924711,0.4942184225939975,0.6211519304543447,
ENSG00000156006,0.0010666704353721917,0.42194098659945334,4.712516665918202,0.08953623223255827,0.9286557600456224,
ENSG00000156011,0.05096088609528463,0.5308785611446188,0.6707752237355816,0.7914403251034362,0.42868708624874674,
ENSG00000156017,0.026719545567186958,0.43960465669013205,1.1133020764284118,0.3948655679332147,0.692942102225898,
ENSG00000156026,0.04702999595770699,0.4656141821674993,0.8211545174897535,0.5670238332133505,0.5706979892881521,
ENSG00000156030,0.3302091808737455,0.6510402326235097,0.21560122206720247,3.019650011170075,0.0025306693523686917,0.0063792898604663716
ENSG00000156042,0.008989667915630249,0.4335763863361372,2.067797802111464,0.20968026268980694,0.8339172311855578,
ENSG00000156049,0.018948331564370317,0.4534673564892045,1.5689021399525598,0.28903482565389094,0.7725547273358526,
ENSG00000156050,0.05940477038155397,0.4597406047239178,0.5057281812183189,0.909066612851957,0.3633149648830245,
ENSG00000156052,0.06943764978752216,0.5240495172952487,0.5853791738619358,0.8952308874228041,0.3706636766294872,
ENSG00000156097,0.008805495636651806,0.44309720012549847,1.8167121615393793,0.2439006076504948,0.8073077985531838,
ENSG00000156103,0.0035392490984857503,0.42374401964102,4.564405605656447,0.09283662677039362,0.9260333526922806,
ENSG00000156110,0.09094072024016654,0.34114369057044586,0.6508845172572771,0.5241232223620415,0.6001928376281505,
ENSG00000156113,0.011021967043379587,0.44014556740693794,1.6954578903841246,0.25960277155996964,0.7951701982180025,
ENSG00000156127,0.010906150623587546,0.3899156050620323,2.0414672008365957,0.19099773187746755,0.8485273701467876,
ENSG00000156136,0.011219611741745638,0.41236961536113176,1.6494642047135215,0.25000216081242693,0.80258567760006,
ENSG00000156150,0.002657976290837681,0.4266361195277912,3.439893122993511,0.12402598112016866,0.9012947039226417,
ENSG00000156162,0.025803344195994494,0.40112797818610557,1.0897287364260475,0.3680989266206503,0.7127994712221242,
ENSG00000156170,0.08013844489255775,0.08325859848303466,0.44879093624803934,0.1855175578613268,0.8528231101089803,
ENSG00000156171,0.049772745368677374,0.39855734765879713,0.7683939624089474,0.5186888069881537,0.6039777683492209,
ENSG00000156172,0.0018572057951111737,0.4251370706078793,4.664834873077462,0.09113657442871284,0.9273840713642606,
ENSG00000156218,0.010655154417693812,0.423216952536055,1.7472793078776137,0.24221482543058812,0.8086137079980867,
ENSG00000156219,0.005027259203930431,0.43531550225917903,2.9034232134066036,0.14993181161089525,0.8808184133548227,
ENSG00000156232,0.039606307618769855,0.4155021376075893,0.7138182954368614,0.582083900431971,0.5605101688759446,
ENSG00000156239,0.007569226810594799,0.42833115746304207,2.578632565090828,0.16610786789158338,0.8680720624944537,
ENSG00000156253,0.009661027269765605,0.42146835315145487,2.2176345863238702,0.1900531114326255,0.8492675119875376,
ENSG00000156256,0.0717303978930737,0.4055184695464519,0.5907430274555274,0.6864549401338136,0.49242626959773583,
ENSG00000156261,0.06925020515765874,0.31835479578259573,0.6970540389897971,0.45671465621800317,0.6478761550150791,
ENSG00000156265,0.010479252743434368,0.424539840359914,2.2486036040362456,0.18880154759063117,0.8502483588558092,
ENSG00000156273,0.11528959521635719,0.10057624689687503,0.44814330407910086,0.224428761919251,0.8224236926508405,
ENSG00000156284,0.011205026476873693,0.44216008046320243,1.936559263014768,0.22832251452757657,0.8193955227114721,
ENSG00000156298,0.008386695150634716,0.4373106209522463,1.7689024577434584,0.24722144459571377,0.8047368499171426,
ENSG00000156299,0.015341458194426349,0.4024016443645251,1.4292025406472737,0.2815567653429169,0.778283395680487,
ENSG00000156304,0.12004848697371391,0.4199304253809237,0.4083527509001993,1.0283521402885172,0.30378421278030343,
ENSG00000156313,0.03317350256811408,0.44436548781644863,0.9339698986727428,0.47578138058617614,0.6342301361417039,
ENSG00000156345,0.00680349367812263,0.447605085575276,1.965377637247396,0.2277450791605465,0.8198444250905206,
ENSG00000156374,0.008383026511696586,0.4151280287144095,2.2415214534580725,0.18519922174912812,0.8530727794878625,
ENSG00000156381,0.05537389695002138,0.5533231641922879,0.5960822513234693,0.9282664648439971,0.3532693650025446,
ENSG00000156384,0.0019620298466018577,0.4218111005002936,4.712516698411664,0.08950866967590022,0.9286776638365057,
ENSG00000156398,0.03157368186435149,0.390179072336557,0.9074159017409582,0.4299892382180693,0.6672034696219334,
ENSG00000156411,0.06905385466996387,0.5048050816393301,0.515441065058716,0.9793652773510113,0.3273995272460254,
ENSG00000156413,0.019757812650972748,0.47058675418983964,1.0518123065268992,0.4474056362239424,0.6545822070572473,
ENSG00000156427,0.0061212396874784965,0.4083492535893409,2.396386423010004,0.17040208944116364,0.8646939290380896,
ENSG00000156453,0.03405382407578101,0.49682318233745504,0.8133096640496781,0.6108659521683839,0.5412883269750666,
ENSG00000156463,0.0815230257974313,0.5385210111998846,0.6001028665132465,0.8973811678801528,0.3695155579857261,
ENSG00000156467,0.061679317354498074,0.37101522921324454,0.6479219454032568,0.5726233411994254,0.5668997521841054,
ENSG00000156469,0.01052352591218544,0.41006752066377095,2.293907210410537,0.17876377858822887,0.8581231875864813,
ENSG00000156471,0.038858681464453135,0.3995826972515587,0.7890029670603336,0.5064400438699533,0.6125477694000749,
ENSG00000156475,0.0042440357992111315,0.4190738758554885,3.349656337820901,0.12510951381003893,0.9004368515468599,
ENSG00000156482,0.26955237962232687,0.16365670980007585,0.2041896854293103,0.8014935203802603,0.42284599375580734,0.4935153297349184
ENSG00000156486,0.001358525555395225,0.4246653296672837,4.712523440049299,0.09011421058583448,0.9281964567506347,
ENSG00000156500,0.010177205526682076,0.41725253594112166,1.7259051898261444,0.24175866577187405,0.8089671688460031,
ENSG00000156502,0.01904675540428625,0.38868524024345363,1.0749523347098247,0.36158369789333616,0.7176631487284056,
ENSG00000156504,0.017489605906410792,0.40709177339933883,1.3777625550400785,0.2954731001435126,0.7676324984862201,
ENSG00000156508,3.9321352549905404,-1.1971655046885383,0.11520465713305779,-10.391641574922179,2.7065415132129244e-25,3.1022261148728576e-24
ENSG00000156510,0.016532051190530837,0.4521554598725681,1.523199020260698,0.2968459497795508,0.766584122853878,
ENSG00000156515,0.037395707900385385,0.4130786054118757,1.0297898354797952,0.4011290373820945,0.6883251231947993,
ENSG00000156521,0.027067709788469504,0.4599126065779857,0.9539172365177213,0.4821305129750025,0.6297132352040405,
ENSG00000156531,0.019813557980238695,0.39749906392028006,1.3441878121645139,0.2957169082497458,0.7674462834885069,
ENSG00000156535,0.008869429875146951,0.4179914748325567,2.2327643364119445,0.18720805774973528,0.8514975073591868,
