names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000051620,2.3865473,2.207248,0.017007418274903614,0.22353133910551193
ENSG00000170236,2.3823774,2.0529723,0.017201263068013655,0.22583413419088783
ENSG00000018408,2.3813744,2.4500196,0.017248178756488722,0.2263274825892045
ENSG00000100564,2.3786807,2.7753317,0.01737472164831518,0.22774134876612584
ENSG00000213983,2.3775873,1.7700794,0.01742631186989799,0.22829410512370144
ENSG00000118894,2.376776,1.8860366,0.01746469244714663,0.2286685619259526
ENSG00000196660,2.3755138,3.9490333,0.01752454288537979,0.22920929377769272
ENSG00000125375,2.3752205,2.469984,0.017538462425836506,0.22921401046880846
ENSG00000285366,2.375108,25.80889,0.017543818675509148,0.22921401046880846
ENSG00000288844,2.3748488,5.6764984,0.017556143492174246,0.2292469538504608
ENSG00000115474,2.3746572,2.6666212,0.017565258017012118,0.2292469538504608
ENSG00000125245,2.3743865,4.6202965,0.017578132643178545,0.2292915084715152
ENSG00000148143,2.3710506,2.0852578,0.017737601141827573,0.2309986573204369
ENSG00000084636,2.3652916,4.203971,0.018015884685857568,0.23407244323948528
ENSG00000204791,2.3644238,3.6886063,0.01805814766604304,0.23441738984157426
ENSG00000134330,2.3630037,1.1984795,0.01812749258324456,0.235191600774901
ENSG00000198643,2.3624852,2.120796,0.01815286702816546,0.2353948021908069
ENSG00000237296,2.361978,1.5255862,0.018177719945323124,0.23559102705607018
ENSG00000262429,2.3603325,3.0672483,0.018258559118408,0.23638591815904714
ENSG00000105835,2.3570077,0.26092997,0.01842285954438649,0.23838570417391935
ENSG00000227627,2.3542466,1.1898903,0.01856029461458287,0.23981217931448195
ENSG00000258384,2.354145,2.562862,0.0185653602884386,0.23981217931448195
ENSG00000176641,2.3533676,4.5944734,0.018604237329914643,0.23996396802970266
ENSG00000271984,2.3502343,1.9601703,0.018761594919614426,0.24173631816681299
ENSG00000067369,2.345715,1.1680607,0.018990625257417678,0.24442739975505834
ENSG00000264859,2.3381412,25.733908,0.019379920128699445,0.2489092444298674
ENSG00000135045,2.336417,2.711448,0.01946952263867091,0.24979531533659513
ENSG00000189334,2.333712,0.82973576,0.019610804776474238,0.2512090193248571
ENSG00000232748,2.3327427,2.9124787,0.01966164836509692,0.25172726348467456
ENSG00000116489,2.3311198,0.7094704,0.01974703960967962,0.2525536949763563
ENSG00000213965,2.3290799,1.3683113,0.019854830879687035,0.2535193322695009
ENSG00000116171,2.329001,1.1434023,0.019859009900625238,0.2535193322695009
ENSG00000162461,2.3288996,25.78253,0.019864384055940845,0.2535193322695009
ENSG00000283078,2.328539,5.55845,0.01988350244818433,0.25354591787690073
ENSG00000134909,2.3283136,4.635584,0.019895459599197234,0.25354591787690073
ENSG00000104518,2.3280318,1.5727645,0.019910414865256437,0.253572682435289
ENSG00000215788,2.3269837,3.3510501,0.019966134647098177,0.2541487601402686
ENSG00000203993,2.323084,2.7426956,0.02017463316175876,0.2566679313954779
ENSG00000101247,2.321326,2.8980546,0.020269258009000743,0.25760905513642957
ENSG00000280383,2.3213148,2.146986,0.02026986582543205,0.25760905513642957
ENSG00000043093,2.3207624,1.3136501,0.020299668317012652,0.25785260027836404
ENSG00000267278,2.3166149,2.5193305,0.020524715274741024,0.2604382195804311
ENSG00000169609,2.3145187,0.8879813,0.020639287369436186,0.26175498099720323
ENSG00000232593,2.3130198,2.3023508,0.020721554136345705,0.2626608713642649
ENSG00000232682,2.3097851,4.604855,0.020900051735114358,0.26460788530504586
ENSG00000133742,2.3073509,2.1785088,0.02103527377107638,0.26538481199406977
ENSG00000112773,2.3071592,2.278701,0.021045948533281154,0.26538481199406977
ENSG00000197279,2.3033159,0.60808176,0.021261070823435965,0.2675406606836937
ENSG00000234636,2.3026624,1.146912,0.021297850493522754,0.26786440298963027
ENSG00000187229,2.3011746,25.744848,0.02138176258106882,0.2687802893748879
ENSG00000148377,2.3006675,2.3452144,0.021410434705631025,0.26900119000812517
ENSG00000227751,2.3002279,4.0497413,0.02143531095638232,0.269130930582047
ENSG00000115459,2.3000927,2.095539,0.0214429702489657,0.269130930582047
ENSG00000285513,2.2998447,6.428667,0.021457018474913367,0.26914074773916635
ENSG00000170322,2.299687,3.955636,0.021465962426960247,0.26914074773916635
ENSG00000178974,2.2994165,1.9384557,0.02148130246850705,0.2691938193519839
ENSG00000180747,2.2975342,1.2160344,0.021588308111389995,0.270394953688707
ENSG00000261505,2.2970383,0.85976976,0.021616578333480567,0.2706091903358652
ENSG00000135048,2.2934656,1.8275433,0.0218212065345334,0.27302982011923155
ENSG00000146830,2.2886195,1.7610618,0.02210147078983101,0.27596663887807543
ENSG00000144136,2.288394,1.5853733,0.02211458219278069,0.27598816376119095
ENSG00000006611,2.2878869,2.6093733,0.022144107587712725,0.27621440632825817
ENSG00000249592,2.2834013,1.8949118,0.02240673929392415,0.27905947252186314
ENSG00000196839,2.2824433,1.8195755,0.02246317860319012,0.27951365794509286
ENSG00000232354,2.282342,5.542358,0.022469161759176497,0.27951365794509286
ENSG00000285879,2.2821953,2.103667,0.022477806541301618,0.27951365794509286
ENSG00000258471,2.2805274,3.1116362,0.022576428063752207,0.28059605669389664
ENSG00000187210,2.2783523,2.4217687,0.02270560069912587,0.28191236605738457
ENSG00000245768,2.2755797,1.6187177,0.022871176239629806,0.283532392503155
ENSG00000127324,2.2739456,0.32703817,0.022969262115670245,0.28460277946594276
ENSG00000044115,2.2708123,1.3292122,0.023158338567646646,0.2867989236205846
ENSG00000253445,2.264208,25.717348,0.02356132697711349,0.29134302072312374
ENSG00000228084,2.2638023,5.4985948,0.023586281150830408,0.29150286077079335
ENSG00000113163,2.2618413,1.7574674,0.02370721655718108,0.2926989813957415
ENSG00000269937,2.2610748,1.1625874,0.0237546246675283,0.29298579310036427
ENSG00000039650,2.256995,0.9899245,0.024008389864344747,0.2958146094317536
ENSG00000175164,2.2546282,5.542358,0.024156676514417885,0.2974904532537763
ENSG00000164023,2.2537153,3.9717286,0.02421408463944621,0.2980459905137727
ENSG00000099139,2.2533095,3.0187852,0.024239637301566988,0.29820906073135917
ENSG00000163806,2.2529151,2.9362216,0.02426450257447396,0.2983635131379761
ENSG00000246705,2.2516866,1.5404611,0.0243420818409389,0.29916566708772574
ENSG00000233750,2.2481365,2.0994506,0.024567488338454572,0.3015919195875748
ENSG00000124915,2.2457247,25.67229,0.02472165129409207,0.303215557066607
ENSG00000205231,2.245454,5.569085,0.02473899274524242,0.30327477398770625
ENSG00000224189,2.2445526,3.6639476,0.024796873703407045,0.30383065271778215
ENSG00000177182,2.244282,3.6082594,0.024814260846925496,0.30389005855790113
ENSG00000233783,2.244034,3.3311634,0.02483020833667561,0.30393178244831826
ENSG00000233223,2.2385342,2.1513622,0.02518624185408373,0.30735838750028865
ENSG00000172197,2.2380044,2.5999053,0.025220764121661153,0.30747003986548277
ENSG00000275371,2.2361898,5.547741,0.025339331884765514,0.3084568503940811
ENSG00000273055,2.2361562,5.520633,0.025341545792224807,0.3084568503940811
ENSG00000261513,2.2359872,4.6100197,0.025352617840609406,0.3084568503940811
ENSG00000224152,2.2315128,1.6261628,0.02564718350108386,0.31125945885441586
ENSG00000110492,2.22643,1.2848966,0.025985403563120145,0.3146587242229094
ENSG00000210195,2.2263284,2.7497108,0.025992192024024783,0.3146587242229094
ENSG00000115641,2.2257085,2.8385997,0.026033710386301392,0.3150039964665005
ENSG00000110721,2.2244012,1.0661234,0.026121464397509436,0.31590808939023884
ENSG00000143878,2.2234771,0.5131329,0.02618365155439697,0.3163444561676795
ENSG00000114790,2.2207947,2.297462,0.02636487117336975,0.3180582467684367
ENSG00000265399,2.2186759,1.7644719,0.026508784617216726,0.31963527561336547
ENSG00000245330,2.2167487,1.1037194,0.026640273463539036,0.32106099834029445
ENSG00000258959,2.2165458,3.9174125,0.026654147108970634,0.3210685434060697
ENSG00000100300,2.216174,1.3293655,0.026679598333472512,0.3211581281934726
ENSG00000270050,2.21605,1.4286866,0.026688086737978782,0.3211581281934726
ENSG00000140400,2.2144158,1.3359761,0.02680019754415925,0.3223471899157536
ENSG00000006530,2.2125785,2.469984,0.026926710865906218,0.3235477265969772
ENSG00000129422,2.2098737,1.2027326,0.027113926519484147,0.3256358390120009
ENSG00000268475,2.2087579,25.631737,0.02719147966477186,0.3264054983434427
ENSG00000233937,2.2073717,1.5659729,0.027288100185240735,0.32740316638093786
ENSG00000189325,2.2067518,3.1554778,0.027331400246213788,0.3277604237344074
ENSG00000267724,2.2063236,3.0471,0.027361351269871752,0.3279573241229534
ENSG00000179943,2.2037878,1.25272,0.027539273731426537,0.3297637540290778
ENSG00000153551,2.2030663,1.2276363,0.027590064738825356,0.3302087945729241
ENSG00000240990,2.1995163,25.777205,0.0278412308322739,0.33288607323679836
ENSG00000286887,2.1995163,25.655043,0.0278412308322739,0.33288607323679836
ENSG00000187144,2.1960452,2.3452144,0.028088719159593708,0.33526075993618343
ENSG00000111445,2.188877,3.5822601,0.028605772258205174,0.340348304590015
ENSG00000151327,2.1846845,0.8044184,0.028911982847240326,0.3432474311598154
ENSG00000072274,2.1825883,0.6528875,0.029066143463001105,0.34464141534701315
ENSG00000197142,2.1821713,1.9680487,0.029096894042889242,0.34483732226086244
ENSG00000134245,2.180289,4.5087748,0.029236035824306363,0.3461478086164577
ENSG00000285926,2.1798158,3.9284317,0.029271119535612584,0.34633367144215166
ENSG00000181409,2.1796918,2.9642377,0.029280314110619272,0.34633367144215166
ENSG00000172346,2.1787226,3.2489269,0.02935228466957943,0.34701559573264734
ENSG00000188312,2.1778772,2.0952227,0.02941517387992048,0.3474201530963707
ENSG00000227036,2.172648,2.2456772,0.02980683103114005,0.3511902561354936
ENSG00000121989,2.1665168,2.8136523,0.030271717386603118,0.3559754209518259
ENSG00000254837,2.165908,2.6353629,0.030318202283779943,0.356176418104552
ENSG00000126749,2.1625497,25.666563,0.030575834606852748,0.35902903465682323
ENSG00000254680,2.1621213,5.424681,0.030608821833774794,0.3592423273430343
ENSG00000123342,2.1600475,1.7205902,0.030768982097624083,0.3609472653039774
ENSG00000172458,2.1585824,3.290598,0.03088257212001189,0.36200981042829344
ENSG00000185684,2.1584811,2.5281353,0.030890449351671057,0.36200981042829344
ENSG00000152894,2.1580753,2.58919,0.030921975529653065,0.36200981042829344
ENSG00000006453,2.1579175,3.0266829,0.030934243167065344,0.36200981042829344
ENSG00000259295,2.1521585,1.9345497,0.031384880083932386,0.36692906594992053
ENSG00000178252,2.151561,1.2467592,0.0314319400871817,0.36730207326563913
ENSG00000178209,2.149972,1.2777891,0.03155743228880619,0.3682358829809855
ENSG00000165556,2.1484618,1.5880026,0.03167709239395093,0.36897376527592707
ENSG00000261408,2.1481688,2.1895308,0.03170035504364118,0.3690152760987933
ENSG00000140553,2.1468725,1.3678522,0.03180342330825571,0.3698597731760487
ENSG00000267390,2.139434,1.0571134,0.03240051846560377,0.3764424571104376
ENSG00000109586,2.1374507,1.681836,0.03256135656160335,0.3781298694906654
ENSG00000140391,2.136008,0.71979505,0.0326787588161992,0.3793114936156149
ENSG00000238279,2.1345541,5.509654,0.032797444857374076,0.38050688059517385
ENSG00000116977,2.1318944,1.7322674,0.033015531327152355,0.3826706921304947
ENSG00000289757,2.1307561,1.7723192,0.03310924356488643,0.3835734354868966
ENSG00000139437,2.1285357,1.2335237,0.03329268403676746,0.38512446072798706
ENSG00000183034,2.1273413,4.6647706,0.03339174741948279,0.3858912997902916
ENSG00000196914,2.1271834,1.0016112,0.03340485009737711,0.3858912997902916
ENSG00000100345,2.1263607,0.3871015,0.03347324249177334,0.3861292265733549
ENSG00000263072,2.1261127,1.7626276,0.033493877373899576,0.386183450063668
ENSG00000143793,2.1249857,1.3484529,0.03358780949356668,0.3870823351812087
ENSG00000102804,2.1227653,2.4470208,0.033773515066419596,0.38839707634100384
ENSG00000185619,2.1226752,0.6119684,0.03378107492453309,0.38839707634100384
ENSG00000167642,2.122664,0.9558533,0.03378202000853425,0.38839707634100384
ENSG00000257176,2.1201732,1.9518774,0.03399143896684517,0.3902494148746848
ENSG00000224470,2.1185503,0.86087215,0.03412848929234222,0.39163734208769224
ENSG00000198160,2.1171753,0.62902725,0.03424497068429844,0.39278803100078413
ENSG00000143416,2.116826,1.1977462,0.03427462249059415,0.39294217156198674
ENSG00000151338,2.1154962,3.955636,0.034387691447055356,0.3940520519672972
ENSG00000116991,2.1102667,2.1426606,0.03483539728487128,0.3986169445685271
ENSG00000120963,2.107235,-0.13631552,0.03509722310804117,0.40142345410405184
ENSG00000247315,2.105488,1.9077237,0.03524885077279252,0.4025877225868989
ENSG00000154945,2.1049922,2.3497264,0.035291995210183356,0.4028906245473405
ENSG00000204130,2.099402,1.5540706,0.03578147628277527,0.4077103240194365
ENSG00000115464,2.0987484,0.56996095,0.03583909033037505,0.4081749028416211
ENSG00000176884,2.098196,4.857109,0.03588782590124611,0.4085379748908411
ENSG00000123353,2.096483,2.1014793,0.036039365352657456,0.4094936983999091
ENSG00000166676,2.095153,2.655445,0.03615738367255411,0.41039404242859007
ENSG00000169764,2.095018,1.4203169,0.036169403970435235,0.41039404242859007
ENSG00000213380,2.0918734,2.380838,0.03644983771090386,0.4124517234967677
ENSG00000125818,2.0918396,1.2678587,0.036452863167605064,0.4124517234967677
ENSG00000078401,2.090228,2.40004,0.03659732501839821,0.4136999856090946
ENSG00000165650,2.0889544,1.3516569,0.036711824924514184,0.41480083397227313
ENSG00000283480,2.0883458,5.493035,0.03676664936387433,0.4152267073545472
ENSG00000122966,2.0877035,3.998178,0.036824595248806546,0.41568741986496294
ENSG00000116133,2.0873654,3.9174125,0.0368551243138315,0.41583835794693674
ENSG00000269609,2.0867229,3.0471,0.03691318892765075,0.416199841440006
ENSG00000163586,2.0865088,0.47539818,0.03693256110371948,0.416199841440006
ENSG00000084623,2.0836687,0.73412013,0.037190317362635485,0.41864585768733564
ENSG00000132849,2.0821922,2.144754,0.03732491362767769,0.4199659269639724
ENSG00000229619,2.0810878,0.48010662,0.037425874877601586,0.4209064981594209
ENSG00000164816,2.080051,8.783314,0.03752086624859264,0.42177908831210165
ENSG00000071203,2.0792394,3.2817395,0.03759535036539201,0.42236426037614566
ENSG00000143776,2.0764556,2.7774987,0.03785182913503798,0.42490825887761946
ENSG00000205808,2.0746636,2.5671701,0.03801771705317539,0.42651616317338836
ENSG00000277501,2.0716996,1.6300716,0.03829346739444983,0.42926941525064116
ENSG00000187908,2.070212,3.1878474,0.038432506478898135,0.43042986461301996
ENSG00000014914,2.0683072,3.0111892,0.038611144824172036,0.4318318901516537
ENSG00000197019,2.06771,0.9370398,0.03866731264272195,0.43208728386566037
ENSG00000119138,2.0676422,1.6712623,0.03867367563647016,0.43208728386566037
ENSG00000116833,2.065591,2.9257905,0.038867109706048085,0.43389372217217015
ENSG00000142655,2.0638216,1.1430371,0.039034632893346875,0.435563242542889
ENSG00000180861,2.0609703,5.7582536,0.03930588096489653,0.4378675411592455
ENSG00000267727,2.0608914,25.565737,0.03931340854771902,0.4378675411592455
ENSG00000254829,2.0604405,5.346984,0.0393564467920509,0.4381455417786613
ENSG00000289223,2.06017,4.4354095,0.039382288934741994,0.43823193508834113
ENSG00000005812,2.057623,1.2931207,0.039626343097106054,0.4403411514449621
ENSG00000215156,2.0568116,2.4562473,0.039704363983127995,0.4410059420234143
ENSG00000092871,2.054501,1.6025013,0.03992722114202845,0.44307515183067836
ENSG00000255126,2.0516496,25.61995,0.04020372175159443,0.4453278795117197
ENSG00000255136,2.0516496,25.577953,0.04020372175159443,0.4453278795117197
ENSG00000280385,2.0511875,1.604437,0.04024868271248618,0.4454673238238067
ENSG00000273138,2.0511425,5.309734,0.04025307142986205,0.4454673238238067
ENSG00000226330,2.0503647,3.8437743,0.04032884071001473,0.4461021375846267
ENSG00000198682,2.0470965,2.4235835,0.04064861498999185,0.4490245364163366
ENSG00000137822,2.0453157,1.5145072,0.04082373953754672,0.45034326419298243
ENSG00000150551,2.0420587,5.4129834,0.04114571685833355,0.4528767872684329
ENSG00000283064,2.04074,0.70074654,0.04127667794983222,0.4536877853932578
ENSG00000105877,2.0400412,2.4237099,0.0413462191365116,0.4542461319095626
ENSG00000140682,2.039568,2.7564487,0.041393384037961424,0.45434795071357853
ENSG00000196935,2.0392523,2.7404687,0.041424852612819106,0.45434795071357853
ENSG00000142530,2.039196,0.3950213,0.04143047413257173,0.45434795071357853
ENSG00000274292,2.039196,0.9022704,0.04143047413257173,0.45434795071357853
ENSG00000225434,2.038441,2.2424529,0.04150586484747816,0.4549688559219723
ENSG00000229807,2.0373476,0.94526476,0.04161521841208539,0.45587889532941805
ENSG00000158796,2.037235,1.795439,0.04162650583281079,0.45587889532941805
ENSG00000064601,2.0358036,0.61138046,0.04177008171364829,0.4570382394636478
ENSG00000245598,2.025649,1.5009589,0.04280076337867275,0.46705056337033446
ENSG00000140941,2.0239697,0.9728341,0.042973264166553164,0.46867542353525155
ENSG00000231304,2.0238233,4.059849,0.042988342404640376,0.46867542353525155
ENSG00000059728,2.0204196,0.7405182,0.043339882108621976,0.4714476583413655
ENSG00000270820,2.0192363,2.0472436,0.04346267385596302,0.4723511748787698
ENSG00000259370,2.014683,25.503136,0.043937874042773266,0.4770960193999341
ENSG00000272686,2.0138714,3.9393718,0.04402302208405045,0.4778065218222332
ENSG00000187017,2.0133982,3.820379,0.04407275607540009,0.4781321916935526
ENSG00000164543,2.011809,0.9457661,0.04424006721538597,0.47934228233509546
ENSG00000135932,2.0117753,1.1615001,0.04424363284302725,0.47934228233509546
ENSG00000134001,2.0052948,0.64294195,0.04493153767805625,0.4852766252965112
ENSG00000012061,2.0049117,1.1552334,0.04497249467777793,0.4853384735576204
ENSG00000105856,2.004303,1.0665445,0.04503760873608261,0.48555671055502586
ENSG00000168143,2.0019023,2.4358974,0.04529522322739996,0.487466709653315
ENSG00000127220,2.0003247,2.4746306,0.04546522293391783,0.4886957043365968
ENSG00000197912,2.000167,0.9527867,0.04548225244063492,0.4886957043365968
ENSG00000179630,1.9999977,1.527983,0.045500504305639816,0.4886957043365968
ENSG00000149782,1.9999076,2.58919,0.04551024115727426,0.4886957043365968
ENSG00000274594,1.9961997,25.559593,0.045912192865548714,0.4925754343910751
ENSG00000181031,1.9961997,25.490297,0.045912192865548714,0.4925754343910751
ENSG00000106261,1.9938892,0.9847828,0.0461641580945884,0.49470677287490067
ENSG00000213760,1.9936413,1.3271924,0.046191267320871796,0.49470677287490067
ENSG00000141198,1.9932806,2.7297215,0.04623072285166805,0.49489743773543593
ENSG00000143375,1.993044,2.380838,0.04625663096278999,0.4949561624786658
ENSG00000158747,1.9923452,2.4339302,0.04633319291306122,0.49552298963207925
ENSG00000186187,1.9921874,3.1507843,0.04635049585310792,0.49552298963207925
ENSG00000213742,1.9916013,2.1160402,0.04641481155225789,0.4959917869402656
ENSG00000256152,1.9907787,2.0045042,0.046505227652602704,0.4963143599550599
ENSG00000109775,1.9907562,0.011374884,0.04650770689113619,0.4963143599550599
ENSG00000184009,1.9882654,0.048164967,0.04678234895009738,0.49816213056
ENSG00000235837,1.9864734,5.2843814,0.046980785171479425,0.4998359567234308
ENSG00000133740,1.9852562,0.39532533,0.04711597549617647,0.5010543142278775
ENSG00000160213,1.9821455,1.0906167,0.047462949241107624,0.5036392459752558
ENSG00000108679,1.9811876,1.8092462,0.047570238848983086,0.5045568090783169
ENSG00000185127,1.980872,0.6925804,0.04760562592316317,0.5047112641617597
ENSG00000137145,1.9762738,1.0632417,0.04812378177622545,0.509758730388374
ENSG00000067113,1.9714276,1.6991987,0.04867499767799043,0.5151268329615506
ENSG00000248724,1.9693313,1.8483667,0.04891506789477014,0.5170107219789137
ENSG00000154429,1.9646316,1.4066125,0.049456903525953944,0.5222821411132984
ENSG00000214013,1.9610814,0.63034296,0.049869534280408044,0.5261811200783497
ENSG00000260032,-1.9601572,-0.9518751,0.0499774215700103,0.5270899865843209
ENSG00000105939,-1.9637299,-1.3316298,0.04956142635586442,0.5231579830839417
ENSG00000211970,-1.9651387,-6.709174,0.04939819074145417,0.5218895164820764
ENSG00000151135,-1.9709091,-0.90823907,0.04873427761329959,0.5153245864903704
ENSG00000115956,-1.9712584,-5.5973215,0.04869432143567059,0.5151268329615506
ENSG00000139218,-1.97349,-0.7913905,0.048439765834619966,0.5128816796714065
ENSG00000198732,-1.9805565,-5.993318,0.047641035124786076,0.5048658186638895
ENSG00000275063,-1.9830585,-7.634874,0.047360897952091086,0.5027764882903546
ENSG00000163660,-1.9834529,-0.43467686,0.04731685884018661,0.5025290932737786
ENSG00000059377,-1.9837573,-2.905198,0.0472829093454318,0.5023886851801338
ENSG00000123562,-1.9850082,-1.5605313,0.04714355434601796,0.5011277118991629
ENSG00000144867,-1.9872172,-1.8664542,0.046898329622972745,0.4991778290480314
ENSG00000084090,-1.9893699,-0.7784229,0.04666039402037435,0.49708189427595284
ENSG00000261396,-1.9896404,-6.296215,0.04663056832656298,0.49698260948222533
ENSG00000105810,-1.9903954,-1.2405189,0.04654738984064413,0.4963143599550599
ENSG00000109111,-1.9905307,-1.2367702,0.04653250539601232,0.4963143599550599
ENSG00000204852,-1.9913422,-4.1294284,0.04644328283563749,0.4960773040125651
ENSG00000172543,-1.99363,-3.5351365,0.04619249987687325,0.49470677287490067
ENSG00000223685,-1.9950163,-1.5027294,0.046041103135633775,0.4937399007058496
ENSG00000015285,-2.000302,-4.2201657,0.04546765539154101,0.4886957043365968
ENSG00000088340,-2.0020378,-3.3601735,0.04528067678843897,0.487466709653315
ENSG00000025293,-2.002128,-1.7678988,0.04527098135035288,0.487466709653315
ENSG00000156976,-2.0040212,-0.60721195,0.04506778104331141,0.48566595881089164
ENSG00000143799,-2.004517,-1.9614264,0.04501468917555118,0.48552559272748486
ENSG00000153914,-2.0048666,-1.1251224,0.04497731521746226,0.4853384735576204
ENSG00000089063,-2.0056329,-1.911972,0.04489542527519789,0.4851027761790887
ENSG00000017427,-2.0083828,-4.918815,0.04460261922001516,0.4821539158859445
ENSG00000279748,-2.0083828,-1.8358376,0.04460261922001516,0.4821539158859445
ENSG00000198624,-2.0099607,-4.396115,0.04443534429598791,0.4807745555167692
ENSG00000116560,-2.0104792,-0.5361627,0.04438049820260053,0.48039560269684073
ENSG00000271646,-2.0115273,-4.0074744,0.044269788190885395,0.47941134342908776
ENSG00000155903,-2.012846,-2.4069157,0.04413083900325108,0.47854810473503046
ENSG00000145779,-2.0190558,-3.7474391,0.04348141075897572,0.4723511748787698
ENSG00000164190,-2.0196984,-0.78138596,0.043414691672688285,0.47204955916521907
ENSG00000188021,-2.0207803,-2.5569477,0.0433025181876378,0.4712527304874673
ENSG00000177479,-2.0216706,-1.0885577,0.043210392528317404,0.4704613986146903
ENSG00000289124,-2.0226173,-0.37144592,0.043112617864106605,0.46960782317055627
ENSG00000286883,-2.0234513,-0.35564846,0.043026638017112956,0.46888201393109247
ENSG00000129625,-2.025897,-1.3488153,0.042775343131257575,0.4669834306888102
ENSG00000253194,-2.02965,-1.3223718,0.04239212922717856,0.4630084019602973
ENSG00000163466,-2.030946,-0.7435618,0.0422604644727216,0.46177845670012657
ENSG00000104805,-2.0312617,-0.8098172,0.042228459389740736,0.4616368704419289
ENSG00000095564,-2.0317464,-1.6363881,0.0421793486551041,0.4613080749120501
ENSG00000150593,-2.0360065,-0.82585156,0.04174970691457083,0.45702163359599757
ENSG00000275202,-2.0415967,-2.0409632,0.04119156908821506,0.45295774429309443
ENSG00000120910,-2.041777,-2.3050508,0.04117367038786229,0.45295774429309443
ENSG00000163320,-2.0420473,-1.1540017,0.041146834690752976,0.4528767872684329
ENSG00000211632,-2.0447185,-4.695597,0.04088262688179648,0.45037788413964525
ENSG00000265808,-2.0447297,-1.3158101,0.04088151513391654,0.45037788413964525
ENSG00000242247,-2.0450115,-1.9060353,0.040853729762143444,0.45037788413964525
ENSG00000213402,-2.045327,-5.993318,0.04082262914689054,0.45034326419298243
ENSG00000119777,-2.0468485,-2.1234782,0.04067296119436215,0.44908878701893445
ENSG00000048471,-2.0479643,-3.26956,0.04056350053354212,0.44828864520334105
ENSG00000114978,-2.050162,-0.99647504,0.040348626487957596,0.4461173866615603
ENSG00000267779,-2.05325,-1.5695984,0.04004833240868554,0.4440125271074578
ENSG00000105373,-2.0537798,-1.0950851,0.03999701307396803,0.4436465029110706
ENSG00000128829,-2.0553463,-1.6614456,0.039845565233415155,0.4423715616111084
ENSG00000198832,-2.0583894,-3.082566,0.039552776223275056,0.4397252681409607
ENSG00000015133,-2.0593023,-1.7315824,0.03946529641637087,0.4389540724860782
ENSG00000185650,-2.0621536,-1.0468631,0.039193113998762845,0.43692930582981426
ENSG00000275807,-2.0635061,-0.6162532,0.039064573989472925,0.4356967396267215
ENSG00000134419,-2.0674958,-0.7216258,0.03868746517529638,0.43208728386566037
ENSG00000184164,-2.068961,-1.0481799,0.038549757624757736,0.4313443794061073
ENSG00000139192,-2.0699413,-1.6484079,0.03845783236025452,0.4305145612393203
ENSG00000286129,-2.0702457,-4.878251,0.03842934174072204,0.43042986461301996
ENSG00000130779,-2.0745285,-1.8824067,0.03803026194989653,0.42651616317338836
ENSG00000131370,-2.0791042,-2.5764077,0.03760777660883489,0.42236426037614566
ENSG00000152217,-2.0860128,-3.2205052,0.03697745622867783,0.41644313622594603
ENSG00000279467,-2.086441,-1.8694446,0.03693868043148427,0.416199841440006
ENSG00000170315,-2.0904195,-1.0850569,0.03658012572564883,0.4136985194058913
ENSG00000137478,-2.0937555,-1.6236706,0.03628175777623795,0.4108993838621042
ENSG00000104081,-2.0941162,-4.2252016,0.03624962637535587,0.41072741693928233
ENSG00000071462,-2.0941389,-0.34275383,0.03624761896838482,0.41072741693928233
ENSG00000185989,-2.0944092,-3.5669277,0.03622353747454778,0.41072741693928233
ENSG00000204713,-2.0958068,-1.2488724,0.03609933356148419,0.4099828716945318
ENSG00000086102,-2.096528,-1.2095383,0.03603537049374319,0.4094936983999091
ENSG00000158615,-2.0969,-0.87469506,0.03600242731116735,0.4094579203723378
ENSG00000241244,-2.0971591,-6.723193,0.03597948209947272,0.4093890742548455
ENSG00000054118,-2.1015322,-0.75589496,0.03559428174800395,0.40576811497865645
ENSG00000076108,-2.1034818,-0.97933716,0.03542366736124366,0.4040131774904006
ENSG00000244038,-2.1043723,-1.6244652,0.03534598912679052,0.4033170397725494
ENSG00000142534,-2.1058035,-0.6900174,0.03522141866604669,0.4024640748657744
ENSG00000285190,-2.1059163,-0.75043464,0.035211625901915185,0.4024640748657744
ENSG00000120690,-2.1120136,-1.247874,0.0346852898857798,0.3970867669682377
ENSG00000111371,-2.1152706,-1.1752019,0.03440688722971986,0.39408568946100686
ENSG00000289947,-2.1201844,-8.064235,0.033990488875879854,0.3902494148746848
ENSG00000048405,-2.120489,-1.1386474,0.03396484499990757,0.3902494148746848
ENSG00000042980,-2.1241856,-3.2089753,0.03365463799987214,0.3874839936175303
ENSG00000125970,-2.1246815,-0.7711115,0.03361320976407219,0.38719094669299126
ENSG00000127528,-2.1265185,-2.666536,0.03346011686632645,0.3861292265733549
ENSG00000180096,-2.1267776,-2.190855,0.03343856289752985,0.3860967176677148
ENSG00000131238,-2.1283667,-2.443714,0.03330668714663562,0.38512446072798706
ENSG00000170144,-2.1285357,-1.320617,0.03329268403676746,0.38512446072798706
ENSG00000089775,-2.1293585,-0.8818477,0.03322460746247183,0.3847260327092533
ENSG00000287979,-2.1337879,-2.281568,0.032860156466761756,0.38105203451121433
ENSG00000255717,-2.1415079,-1.6772422,0.0322330977606038,0.3746769099884862
ENSG00000100503,-2.1469402,-1.9745595,0.03179803873796857,0.3698597731760487
ENSG00000144802,-2.1484053,-0.8088223,0.031681564843175615,0.36897376527592707
ENSG00000254395,-2.149104,-7.4630485,0.031626144729434987,0.3686826568843609
