gene,pval,qval,log2fc,mean,zero_mean,grad,ll
ENSG00000087460,4.575245515781034e-09,6.682793012846351e-09,2.4418520830495,0.2927402920300305,False,3.352674494004354e-11,-5158.299899861556
ENSG00000088038,0.0225467441846179,0.0246370977217854,3.755369195382768,0.0281220844995335,False,3.28886219220333e-10,-944.697873421515
ENSG00000090013,0.0003422059516321,0.000406268203241,4.0430512678345485,0.0294319003101477,False,1.992488084233909e-10,-982.5627307353648
ENSG00000091513,0.0154580345551544,0.0172099451380719,4.320140563123255,0.0247754537785063,False,0.0250965116218505,-681.9480251960744
ENSG00000092964,0.0,0.0,4.0430512678345485,0.0344907478159401,False,1.163950062340754e-10,-893.9594776297387
ENSG00000095637,0.0,0.0,5.834810737062602,0.0310542449686791,False,1.9144183299970095e-10,-889.525032245774
ENSG00000095787,1.1963763313360689e-12,1.9334985225786143e-12,2.338303175596124,0.2081939595930579,False,4.131773948359245e-10,-4126.354045220966
ENSG00000096060,0.0,0.0,2.4008235325774576,0.1012767458806991,False,3.231991450980916e-11,-2353.075277883306
ENSG00000096384,0.0,0.0,-1.509505489232328,0.720192420562871,False,2.8196992295793254e-08,-7967.100914847813
ENSG00000099783,0.0001499685895618,0.0001828084266921,2.279462675573191,0.0757119280329453,False,3.084091145819489e-09,-2006.6091461143917
ENSG00000099875,0.0236397907575399,0.0256909656605803,3.349904087274604,0.0403115036971216,False,6.585284728932444e-11,-1272.276078162786
ENSG00000100380,7.029707260741702e-09,1.014951970499018e-08,1.8661497636856124,0.0777786669776779,False,7.015005986906135e-09,-1992.9993149128204
ENSG00000100664,1.9984014443252818e-15,3.614437269339228e-15,1.4158449930934658,0.1965250291152954,False,9.969369003485763e-10,-3951.301453726721
ENSG00000100749,7.587206695136572e-05,9.33953453135976e-05,3.197629107832116,0.0204435369995583,False,8.458092358294569e-11,-737.5079430863417
ENSG00000100997,0.0141845262636901,0.0158272776349861,5.141663556502658,0.0248160935331627,False,2.2795443229810548e-12,-863.4499175230709
ENSG00000101346,0.000297846327557,0.0003552881193001,4.448516375942713,0.0167212267565787,False,5.414671377212548e-10,-616.8833826641473
ENSG00000101347,0.0,0.0,4.499809670330263,0.1846728464995658,False,6.804514903390156e-10,-3490.1466583816264
ENSG00000101558,3.6588313490071304e-09,5.359866976177111e-09,2.8643962714929025,0.080238361933791,False,3.646890631581618e-10,-2112.9529639086395
ENSG00000101745,0.0,0.0,1.4680353050024098,0.1171128726836805,False,6.711932948631617e-11,-2690.372605315409
ENSG00000101846,0.0004247590796705,0.0005007159974469,5.125225696654296,0.0192026284830025,False,2.3113568957927232e-11,-695.9671847668307
ENSG00000101856,0.0,0.0,4.918520005188448,0.0630998112838236,False,1.0964744654186876e-09,-1682.8967045262773
ENSG00000102158,0.0,0.0,3.0622220148228227,0.0408791056927876,False,1.461429830203083e-10,-1221.8931699602008
ENSG00000102910,0.0,0.0,1.5173226235262942,0.2258472819368843,False,9.019510666268156e-10,-4320.249486074941
ENSG00000103037,0.0,0.0,2.338303175596124,0.3365291517590834,False,1.2014120465800835e-09,-5332.763004745334
ENSG00000103222,0.0,0.0,2.369074834262878,0.0329236984128803,False,7.924434593619653e-13,-999.8533745906838
ENSG00000103226,0.0046696701863079,0.0053170562803188,2.395420296893136,0.0064501946328517,False,0.0054329468720118,-216.6323156556556
ENSG00000104408,1.440599516344676e-07,1.988265448178189e-07,2.080897773321326,0.0734252298586433,False,3.431294910794928e-09,-1948.2649187140769
ENSG00000105270,0.0,0.0,5.834810737062602,0.0204295683833387,False,3.597825909987542e-11,-468.0268732896242
ENSG00000105323,0.0,0.0,1.3475634836999255,0.1518651118647745,False,8.02877120955369e-10,-3220.799057928986
ENSG00000105750,9.525713551283844e-14,1.6287994843662817e-13,2.839078463508613,0.0095961615353858,False,2.44346906177647e-12,-363.0206857787793
ENSG00000105855,2.3314683517128287e-15,4.201674979165925e-15,3.7553691953827673,0.1024329549323022,False,3.415528611021126e-10,-2443.594225170162
ENSG00000105856,5.051167525138567e-06,6.5730777405049925e-06,3.001597393006388,0.0831848626794234,False,1.8540136375939668e-11,-2181.470498109626
ENSG00000106617,0.0001622132153212,0.0001966272001899,4.222065200886557,0.039195261036824,False,1.9974498301339747e-10,-1235.909444941395
ENSG00000107372,0.0,0.0,2.6567569067146586,0.077699328551654,False,5.052945348069321e-10,-1898.971846142196
ENSG00000107897,1.0020873020266665e-12,1.6406723474358165e-12,3.3453950373402432,0.0811962682249102,False,1.7926482488222252e-09,-2100.615979882347
ENSG00000108424,0.0,0.0,1.3622844024761314,0.1098421093135551,False,2.8983345035036323e-09,-2617.4251662414085
ENSG00000108551,0.0,0.0,4.736198448394493,0.0531732184115082,False,4.3298169787080527e-10,-1164.4493901428193
ENSG00000108559,0.0,0.0,1.8094590463274551,0.1568244260430582,False,2.687126072595192e-10,-3360.9832416016657
ENSG00000108654,0.0,0.0,-1.0039532458896034,1.2176019009091004,False,1.0293707114929128e-08,-10964.218600375234
ENSG00000108883,0.0186093349211461,0.0204907182318554,3.269861379601067,0.0260176602346363,False,9.436211650491323e-10,-890.2421043048487
ENSG00000109332,2.156053113822054e-13,3.612650869648325e-13,2.1817277051615167,0.1006148935156743,False,2.4736741999405565e-10,-2484.7090308441625
ENSG00000109686,0.0,0.0,-1.5600590092038582,5.571155480630488,False,6.017240639927371e-11,-20628.35699402028
ENSG00000109971,0.0,0.0,1.280924843789529,0.6426979737475715,False,6.830329638565149e-10,-7628.048329717171
ENSG00000110075,5.315414774997862e-12,8.244652638618973e-12,2.3557708675862123,0.0453056872534494,False,5.2591680522287496e-11,-1355.4388045260937
ENSG00000110321,1.7541523789077473e-13,2.9690214251107484e-13,1.071056933277183,0.2076658160864758,False,5.518221180879839e-11,-4101.605552801346
ENSG00000111331,1.1811455147281436e-08,1.6859085552102563e-08,3.3481963009164546,0.0113211546158267,False,3.0735979262651895e-11,-441.5589291142264
ENSG00000111530,0.0007502807507738,0.0008721360931269,2.6993165211334547,0.0365338125444256,False,1.9728321988993128e-10,-1168.7309237465329
ENSG00000111540,1.2030730930034927e-05,1.529795988819162e-05,2.6158783704426987,0.0816805700919345,False,3.119293951671153e-10,-2140.2497438310697
ENSG00000111817,0.0,0.0,-2.52964647533456,0.4560825966840269,False,1.7765698303888395e-09,-6408.217681560466
ENSG00000112306,0.0,0.0,-1.2665685780921003,0.1935550588535997,False,5.240224797303174e-10,-3813.47604309404
ENSG00000113048,0.0016211120384846,0.0018585289045327,3.1957534074473446,0.0179826351695431,False,1.853136561348516e-12,-670.112218111227
ENSG00000113712,2.124533275527085e-06,2.793677614275773e-06,2.656756906714658,0.0761414570692943,False,1.33472181900273e-10,-2045.9568585899167
ENSG00000114023,0.0093670150463036,0.0105221402201751,4.448516375942712,0.0272557643609222,False,2.607610490124369e-10,-931.0103900030206
ENSG00000114423,0.0,0.0,2.5389738710582748,0.0889697100787929,False,2.054762178510425e-09,-1796.6244672125017
ENSG00000114686,0.0021551436579922,0.0024651300745528,3.637586159726384,0.0209027500124306,False,3.976622240230306e-10,-738.5202141934142
ENSG00000114790,1.6653345369377348e-15,3.0229442137891488e-15,3.3875221623208795,0.1088455926163183,False,1.5789358219810383e-11,-2622.394297679004
ENSG00000115234,9.626047283717298e-07,1.279217424175694e-06,2.790288299339181,0.0590943270817838,False,5.011376970675428e-12,-1687.06368701709
ENSG00000115295,0.0,0.0,3.8199077165203374,0.0249089208279734,False,9.755752983552414e-11,-737.0612547692475
ENSG00000115317,2.844391389089651e-13,4.734352444963174e-13,1.2678617638947112,0.201589001125929,False,5.967840431610078e-11,-3982.4913536860186
ENSG00000115368,3.605338250167733e-12,5.644607697918857e-12,3.269861379601067,0.0202585632413701,False,4.9189798027135725e-11,-713.6407326384674
ENSG00000115421,1.010792960443041e-08,1.4468779233770386e-08,3.532225644068557,0.0140814060487044,False,3.2352162335654906e-12,-530.9982580703261
ENSG00000115524,0.0,0.0,-1.3611463228106055,0.1290760353509464,False,1.279866351798031e-09,-2844.353644713777
ENSG00000116005,0.0,0.0,3.41940840398119,0.045586781235548,False,3.5857699769435966e-10,-1281.266238339192
ENSG00000116044,0.0,0.0,1.2558134245627333,1.1663135971011815,False,8.211042844812842e-09,-10832.0601650037
ENSG00000116062,0.0,0.0,1.0008260198098304,0.4730769331458627,False,5.907886466504713e-11,-6856.945451058119
ENSG00000116350,2.575427759943238e-09,3.794968552151655e-09,2.152710197164054,0.0933501918131256,False,5.745770522031008e-10,-2346.28178481202
ENSG00000117500,1.042277375518097e-12,1.7009151958780674e-12,2.315830319744065,0.1991700705835442,False,1.4021475725392134e-09,-4009.731135627151
ENSG00000117519,0.0,0.0,5.834810737062603,0.0540564096158271,False,2.969844985391528e-10,-1452.808872809674
ENSG00000117523,0.0,0.0,1.1619819026006988,0.1784124688715672,False,1.570804890910551e-09,-3658.750425826433
ENSG00000117713,1.1054744908367553e-07,1.5299522649425812e-07,2.699316521133454,0.0469075631616903,False,7.541254414958607e-11,-1411.5429840813797
ENSG00000118855,0.0,0.0,5.392578598461728,1.2893928878419434,False,1.1277051545959207e-09,-9581.886224179989
